,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost
3409,85,5,165.3,105.5,59.7,0.0
3410,85,10,167.9,103.2,64.7,0.0
3411,85,10,170.2,105.6,64.6,0.0
3412,85,10,165.6,100.3,65.3,0.0
3413,85,10,169.8,105.7,64.1,0.0
3414,85,10,167.1,101.4,65.7,0.0
3415,85,10,170.2,107.1,63.1,0.0
3416,85,10,167.5,101.7,65.8,0.0
3417,85,10,170.6,107.3,63.3,0.0
3418,85,10,169.1,105.1,64.0,0.0
3419,85,10,169.8,108.1,61.7,0.0
3420,85,15,169.9,102.2,67.8,0.0
3421,85,15,174.3,107.6,66.7,0.0
3422,85,15,172.7,108.0,64.7,0.0
3423,85,15,168.6,102.0,66.6,0.0
3424,85,15,168.6,100.4,68.2,0.0
3425,85,15,168.8,100.4,68.4,0.0
3426,85,15,170.8,103.8,67.0,0.0
3427,85,15,170.4,103.0,67.3,0.0
3428,85,15,170.9,104.6,66.3,0.0
3429,85,15,171.4,105.1,66.2,0.0
3430,85,20,171.3,103.2,68.1,0.0
3431,85,20,169.6,99.3,70.4,0.0
3432,85,20,170.9,100.2,70.6,0.0
3433,85,20,165.7,94.8,70.9,0.0
3434,85,20,171.6,101.7,69.9,0.0
3435,85,20,168.7,98.5,70.2,0.0
3436,85,20,169.2,100.0,69.2,0.0
3437,85,20,170.3,101.2,69.2,0.0
3438,85,20,170.9,101.8,69.2,0.0
3439,85,20,172.1,100.9,71.2,0.0
3440,85,25,166.0,94.6,71.4,0.0
3441,85,25,164.8,94.0,70.8,0.0
3442,85,25,164.6,92.5,72.1,0.0
3443,85,25,164.5,93.2,71.3,0.0
3444,85,25,167.0,93.9,73.1,0.0
3445,85,25,169.5,98.3,71.2,0.0
3446,85,25,165.8,94.8,71.0,0.0
3447,85,25,167.7,96.1,71.6,0.0
3448,85,25,169.4,98.7,70.7,0.0
3449,85,25,168.7,96.1,72.7,0.0
3450,85,30,167.6,92.0,75.6,0.0
3451,85,30,164.7,90.2,74.5,0.0
3452,85,30,166.3,93.0,73.4,0.0
3453,85,30,166.0,93.1,72.9,0.0
3454,85,30,168.9,95.5,73.4,0.0
3455,85,30,164.2,91.2,73.0,0.0
3456,85,30,168.3,94.1,74.2,0.0
3457,85,30,166.9,93.4,73.5,0.0
3458,85,30,167.2,93.2,74.0,0.0
3459,85,30,167.6,94.8,72.8,0.0
3460,85,35,166.2,87.3,78.9,0.0
3461,85,35,166.0,89.8,76.2,0.0
3462,85,35,167.4,90.4,77.0,0.0
3463,85,35,167.7,91.0,76.8,0.0
3464,85,35,168.3,90.9,77.4,0.0
3465,85,35,169.0,93.4,75.6,0.0
3466,85,35,169.2,93.1,76.1,0.0
3467,85,35,170.5,93.4,77.2,0.0
3468,85,35,168.1,90.3,77.7,0.0
3469,85,35,166.4,89.8,76.6,0.0
3470,85,40,168.9,89.4,79.5,0.0
3471,85,40,170.4,89.0,81.3,0.0
3472,85,40,170.9,89.9,81.0,0.0
3473,85,40,167.8,88.5,79.3,0.0
3474,85,40,170.3,89.9,80.4,0.0
3475,85,40,171.4,93.2,78.3,0.0
3476,85,40,171.2,92.7,78.5,0.0
3477,85,40,171.1,92.0,79.1,0.0
3478,85,40,170.0,90.0,80.1,0.0
3479,85,40,166.8,86.2,80.7,0.0
3480,85,45,173.1,90.5,82.6,0.0
3481,85,45,169.5,88.0,81.6,0.0
3482,85,45,170.3,87.9,82.4,0.0
3483,85,45,173.0,90.8,82.2,0.0
3484,85,45,173.3,93.1,80.2,0.0
3485,85,45,172.5,89.5,83.0,0.0
3486,85,45,177.2,94.7,82.4,0.0
3487,85,45,170.3,90.6,79.8,0.0
3488,85,45,172.2,90.1,82.1,0.0
3489,85,45,174.3,92.8,81.5,0.0
3490,85,50,170.4,86.8,83.6,0.0
3491,85,50,172.7,86.1,86.6,0.0
3492,85,50,171.3,86.7,84.6,0.0
3493,85,50,173.2,88.5,84.7,0.0
3494,85,50,173.6,89.2,84.3,0.0
3495,85,50,172.4,87.5,84.8,0.0
3496,85,50,172.8,87.5,85.3,0.0
3497,85,50,174.7,90.4,84.2,0.0
3498,85,50,173.0,88.1,84.9,0.0
3499,85,50,171.0,88.3,82.7,0.0
3500,85,55,175.7,87.6,88.1,0.0
3501,85,55,173.6,85.2,88.4,0.0
3502,85,55,178.1,91.9,86.2,0.0
3503,85,55,179.0,93.3,85.6,0.0
3504,85,55,175.4,88.7,86.7,0.0
3505,85,55,172.8,85.4,87.4,0.0
3506,85,55,175.8,89.0,86.8,0.0
3507,85,55,176.7,90.0,86.7,0.0
3508,85,55,177.1,90.4,86.6,0.0
3509,85,55,172.8,85.0,87.8,0.0
3510,85,60,176.6,87.3,89.2,0.0
3511,85,60,177.5,86.0,91.5,0.0
3512,85,60,175.8,86.0,89.8,0.0
3513,85,60,172.6,82.5,90.1,0.0
3514,85,60,176.4,84.1,92.3,0.0
3515,85,60,173.7,82.9,90.8,0.0
3516,85,60,178.2,87.8,90.4,0.0
3517,85,60,174.8,85.0,89.8,0.0
3518,85,60,175.8,86.5,89.3,0.0
3519,85,60,178.1,90.7,87.4,0.0
3520,85,65,176.0,82.6,93.3,0.0
3521,85,65,182.0,88.4,93.6,0.0
3522,85,65,177.5,86.6,91.0,0.0
3523,85,65,180.1,86.3,93.8,0.0
3524,85,65,180.2,92.0,88.2,0.0
3525,85,65,177.6,84.5,93.1,0.0
3526,85,65,175.0,82.3,92.7,0.0
3527,85,65,175.3,82.4,92.9,0.0
3528,85,65,179.4,87.8,91.6,0.0
3529,85,65,178.5,87.4,91.1,0.0
3530,85,70,179.6,86.3,93.3,0.0
3531,85,70,182.3,87.8,94.5,0.0
3532,85,70,179.4,82.3,97.1,0.0
3533,85,70,180.1,85.8,94.3,0.0
3534,85,70,181.2,89.0,92.2,0.0
3535,85,70,183.4,88.2,95.3,0.0
3536,85,70,178.3,83.2,95.1,0.0
3537,85,70,177.6,83.7,93.9,0.0
3538,85,70,179.4,87.2,92.2,0.0
3539,85,70,181.9,86.0,95.9,0.0
3540,85,75,180.7,81.4,99.3,0.0
3541,85,75,184.5,88.3,96.2,0.0
3542,85,75,182.3,84.7,97.5,0.0
3543,85,75,182.7,85.1,97.6,0.0
3544,85,75,184.3,88.8,95.5,0.0
3545,85,75,176.1,80.0,96.1,0.0
3546,85,75,181.4,84.1,97.3,0.0
3547,85,75,183.1,84.9,98.2,0.0
3548,85,75,182.2,85.7,96.5,0.0
3549,85,75,184.2,88.8,95.4,0.0
3550,85,80,183.7,83.5,100.2,0.0
3551,85,80,180.8,79.3,101.5,0.0
3552,85,80,184.3,84.1,100.2,0.0
3553,85,80,183.0,83.9,99.0,0.0
3554,85,80,185.0,86.1,99.0,0.0
3555,85,80,185.9,88.9,97.0,0.0
3556,85,80,185.4,87.4,97.9,0.0
3557,85,80,187.8,92.0,95.8,0.0
3558,85,80,183.7,84.3,99.4,0.0
3559,85,80,181.9,83.2,98.7,0.0
3560,85,85,189.7,87.6,102.1,0.0
3561,85,85,187.6,86.3,101.3,0.0
3562,85,85,188.0,84.8,103.2,0.0
3563,85,85,188.7,85.4,103.4,0.0
3564,85,85,186.2,87.5,98.6,0.0
3565,85,85,188.9,85.8,103.2,0.0
3566,85,85,186.1,84.4,101.6,0.0
3567,85,85,185.3,83.4,101.9,0.0
3568,85,85,188.0,88.3,99.7,0.0
3569,85,85,185.6,82.6,103.0,0.0
3570,85,90,184.9,79.4,105.5,0.0
3571,85,90,190.6,83.4,107.2,0.0
3572,85,90,182.3,80.0,102.2,0.0
3573,85,90,190.8,87.4,103.3,0.0
3574,85,90,190.2,85.0,105.2,0.0
3575,85,90,186.1,80.4,105.7,0.0
3576,85,90,187.5,81.1,106.4,0.0
3577,85,90,185.7,80.1,105.6,0.0
3578,85,90,191.8,90.1,101.7,0.0
3579,85,90,185.7,82.6,103.1,0.0
3580,85,95,193.0,86.4,106.7,0.0
3581,85,95,189.2,81.5,107.7,0.0
3582,85,95,192.9,84.3,108.5,0.0
3583,85,95,187.0,78.1,108.8,0.0
3584,85,95,193.6,86.1,107.5,0.0
3585,85,95,190.3,80.9,109.4,0.0
3586,85,95,192.2,84.3,107.9,0.0
3587,85,95,188.9,79.6,109.3,0.0
3588,85,95,188.5,82.0,106.4,0.0
3589,85,95,188.0,80.6,107.4,0.0
3590,85,100,195.5,87.9,107.5,0.0
3591,85,100,190.8,80.2,110.6,0.0
3592,85,100,195.3,86.2,109.1,0.0
3593,85,100,190.5,82.3,108.2,0.0
3594,85,100,193.4,80.7,112.7,0.0
3595,85,100,196.1,87.7,108.5,0.0
3596,85,100,194.0,84.8,109.2,0.0
3597,85,100,193.1,82.0,111.2,0.0
3598,85,100,190.9,77.6,113.3,0.0
3599,85,100,190.2,79.9,110.3,0.0
3600,90,5,170.9,108.0,62.9,0.0
3601,90,5,168.5,103.7,64.9,0.0
3602,90,5,168.8,103.8,65.0,0.0
3603,90,5,170.9,107.2,63.7,0.0
3604,90,5,170.9,106.7,64.2,0.0
3605,90,5,169.2,105.2,64.0,0.0
3606,90,5,171.3,107.5,63.7,0.0
3607,90,5,169.6,104.9,64.7,0.0
3608,90,5,173.5,112.8,60.6,0.0
3609,90,5,169.7,106.3,63.5,0.0
3610,90,10,174.3,105.9,68.5,0.0
3611,90,10,174.4,105.9,68.5,0.0
3612,90,10,174.9,105.8,69.1,0.0
3613,90,10,174.4,104.9,69.5,0.0
3614,90,10,176.2,108.0,68.2,0.0
3615,90,10,171.7,101.6,70.1,0.0
3616,90,10,175.3,107.3,68.0,0.0
3617,90,10,174.4,106.5,67.9,0.0
3618,90,10,175.7,108.6,67.2,0.0
3619,90,10,174.7,106.0,68.7,0.0
3620,90,15,176.2,104.9,71.4,0.0
3621,90,15,177.2,104.3,72.9,0.0
3622,90,15,175.7,102.0,73.7,0.0
3623,90,15,177.5,104.3,73.1,0.0
3624,90,15,171.8,98.4,73.4,0.0
3625,90,15,176.7,103.0,73.7,0.0
3626,90,15,175.2,103.0,72.2,0.0
3627,90,15,177.9,106.2,71.8,0.0
3628,90,15,178.6,107.4,71.2,0.0
3629,90,15,172.4,99.2,73.2,0.0
3630,90,20,174.3,98.9,75.4,0.0
3631,90,20,175.9,103.2,72.8,0.0
3632,90,20,173.3,98.2,75.1,0.0
3633,90,20,177.0,103.7,73.3,0.0
3634,90,20,175.5,100.4,75.2,0.0
3635,90,20,175.6,101.5,74.2,0.0
3636,90,20,175.2,100.3,74.9,0.0
3637,90,20,172.5,98.3,74.2,0.0
3638,90,20,170.4,95.2,75.2,0.0
3639,90,20,174.4,100.2,74.2,0.0
3640,90,25,175.7,99.9,75.8,0.0
3641,90,25,174.8,97.2,77.5,0.0
3642,90,25,174.3,96.0,78.3,0.0
3643,90,25,176.8,99.1,77.7,0.0
3644,90,25,171.4,95.0,76.4,0.0
3645,90,25,171.8,95.0,76.9,0.0
3646,90,25,175.0,97.3,77.7,0.0
3647,90,25,175.7,99.8,75.9,0.0
3648,90,25,174.0,97.5,76.6,0.0
3649,90,25,173.8,95.8,77.9,0.0
3650,90,30,175.3,97.9,77.5,0.0
3651,90,30,171.8,92.8,79.0,0.0
3652,90,30,172.9,93.7,79.2,0.0
3653,90,30,171.3,94.0,77.3,0.0
3654,90,30,172.8,94.2,78.6,0.0
3655,90,30,169.1,89.2,79.9,0.0
3656,90,30,175.8,97.8,78.1,0.0
3657,90,30,171.1,91.2,80.0,0.0
3658,90,30,167.0,87.3,79.7,0.0
3659,90,30,173.6,93.7,79.9,0.0
3660,90,35,173.7,92.7,81.0,0.0
3661,90,35,172.7,90.8,81.8,0.0
3662,90,35,170.1,87.3,82.8,0.0
3663,90,35,175.6,93.8,81.8,0.0
3664,90,35,175.1,94.3,80.8,0.0
3665,90,35,170.9,90.0,80.9,0.0
3666,90,35,174.0,94.2,79.8,0.0
3667,90,35,173.7,92.8,80.9,0.0
3668,90,35,174.3,90.3,84.0,0.0
3669,90,35,175.3,93.6,81.7,0.0
3670,90,40,173.5,88.3,85.1,0.0
3671,90,40,173.7,89.8,84.0,0.0
3672,90,40,173.7,89.2,84.6,0.0
3673,90,40,176.0,91.2,84.8,0.0
3674,90,40,175.7,90.3,85.4,0.0
3675,90,40,172.3,88.0,84.3,0.0
3676,90,40,176.4,90.8,85.5,0.0
3677,90,40,175.6,91.8,83.8,0.0
3678,90,40,178.1,94.1,84.0,0.0
3679,90,40,177.3,93.8,83.5,0.0
3680,90,45,176.3,90.0,86.3,0.0
3681,90,45,180.0,93.5,86.5,0.0
3682,90,45,176.0,88.8,87.2,0.0
3683,90,45,179.9,95.1,84.9,0.0
3684,90,45,177.4,90.2,87.3,0.0
3685,90,45,178.7,92.8,85.9,0.0
3686,90,45,174.3,87.2,87.1,0.0
3687,90,45,177.4,91.3,86.1,0.0
3688,90,45,175.5,89.6,85.9,0.0
3689,90,45,176.5,91.1,85.4,0.0
3690,90,50,177.9,88.8,89.0,0.0
3691,90,50,178.6,89.5,89.2,0.0
3692,90,50,178.1,86.9,91.1,0.0
3693,90,50,178.9,90.3,88.6,0.0
3694,90,50,174.8,85.0,89.8,0.0
3695,90,50,179.3,89.0,90.2,0.0
3696,90,50,177.2,86.7,90.5,0.0
3697,90,50,180.9,91.2,89.7,0.0
3698,90,50,174.7,83.4,91.4,0.0
3699,90,50,180.4,91.5,88.9,0.0
3700,90,55,178.2,86.3,91.9,0.0
3701,90,55,180.5,88.8,91.7,0.0
3702,90,55,182.3,91.5,90.8,0.0
3703,90,55,179.8,87.4,92.4,0.0
3704,90,55,177.8,85.0,92.7,0.0
3705,90,55,179.3,87.0,92.3,0.0
3706,90,55,181.8,91.0,90.9,0.0
3707,90,55,174.5,81.2,93.2,0.0
3708,90,55,183.3,91.4,91.9,0.0
3709,90,55,179.3,87.0,92.3,0.0
3710,90,60,179.4,86.0,93.4,0.0
3711,90,60,180.2,87.2,93.0,0.0
3712,90,60,182.4,89.7,92.6,0.0
3713,90,60,179.8,86.7,93.1,0.0
3714,90,60,180.3,84.5,95.8,0.0
3715,90,60,182.0,87.1,94.9,0.0
3716,90,60,184.1,87.0,97.1,0.0
3717,90,60,181.3,86.3,95.0,0.0
3718,90,60,179.4,83.6,95.8,0.0
3719,90,60,180.3,83.8,96.5,0.0
3720,90,65,183.7,86.2,97.5,0.0
3721,90,65,181.5,83.2,98.3,0.0
3722,90,65,183.8,87.3,96.5,0.0
3723,90,65,184.2,88.7,95.5,0.0
3724,90,65,182.3,84.6,97.6,0.0
3725,90,65,180.8,81.6,99.2,0.0
3726,90,65,185.5,88.8,96.7,0.0
3727,90,65,185.9,91.5,94.4,0.0
3728,90,65,179.0,79.6,99.4,0.0
3729,90,65,183.3,83.9,99.4,0.0
3730,90,70,188.0,88.4,99.5,0.0
3731,90,70,186.0,88.1,97.8,0.0
3732,90,70,183.7,85.0,98.8,0.0
3733,90,70,191.4,90.8,100.6,0.0
3734,90,70,186.9,86.3,100.7,0.0
3735,90,70,187.3,87.8,99.5,0.0
3736,90,70,187.8,88.4,99.4,0.0
3737,90,70,183.7,81.7,102.0,0.0
3738,90,70,186.0,86.3,99.8,0.0
3739,90,70,186.7,86.3,100.4,0.0
3740,90,75,192.4,90.0,102.5,0.0
3741,90,75,184.9,83.1,101.8,0.0
3742,90,75,189.1,87.3,101.8,0.0
3743,90,75,185.0,81.8,103.2,0.0
3744,90,75,193.2,91.4,101.8,0.0
3745,90,75,187.7,83.7,104.1,0.0
3746,90,75,188.4,87.5,100.9,0.0
3747,90,75,190.1,84.7,105.4,0.0
3748,90,75,191.8,88.4,103.4,0.0
3749,90,75,187.5,85.9,101.6,0.0
3750,90,80,188.0,82.3,105.8,0.0
3751,90,80,188.0,84.2,103.8,0.0
3752,90,80,189.0,82.7,106.4,0.0
3753,90,80,191.9,84.9,106.9,0.0
3754,90,80,190.2,86.5,103.7,0.0
3755,90,80,187.5,84.8,102.7,0.0
3756,90,80,191.8,87.2,104.6,0.0
3757,90,80,188.8,83.1,105.8,0.0
3758,90,80,191.6,87.0,104.6,0.0
3759,90,80,187.5,81.5,106.0,0.0
3760,90,85,190.6,81.0,109.5,0.0
3761,90,85,191.6,83.9,107.7,0.0
3762,90,85,191.8,83.8,108.0,0.0
3763,90,85,189.8,83.2,106.6,0.0
3764,90,85,190.5,83.7,106.8,0.0
3765,90,85,191.2,84.8,106.3,0.0
3766,90,85,189.1,85.8,103.3,0.0
3767,90,85,197.0,92.6,104.4,0.0
3768,90,85,190.7,82.4,108.3,0.0
3769,90,85,190.1,84.3,105.8,0.0
3770,90,90,192.4,78.9,113.6,0.0
3771,90,90,191.2,80.6,110.5,0.0
3772,90,90,192.4,84.1,108.2,0.0
3773,90,90,192.2,81.3,110.9,0.0
3774,90,90,189.2,79.2,109.9,0.0
3775,90,90,191.5,85.8,105.7,0.0
3776,90,90,195.7,85.6,110.1,0.0
3777,90,90,193.6,83.3,110.3,0.0
3778,90,90,194.1,83.3,110.8,0.0
3779,90,90,194.5,80.4,114.1,0.0
3780,90,95,196.0,84.0,112.0,0.0
3781,90,95,192.8,79.5,113.3,0.0
3782,90,95,195.7,84.2,111.5,0.0
3783,90,95,194.0,80.4,113.5,0.0
3784,90,95,195.7,84.6,111.1,0.0
3785,90,95,195.1,82.0,113.1,0.0
3786,90,95,193.6,83.2,110.4,0.0
3787,90,95,196.9,85.1,111.8,0.0
3788,90,95,196.4,83.5,112.9,0.0
3789,90,95,201.4,89.6,111.8,0.0
3790,90,100,196.3,80.6,115.7,0.0
3791,90,100,195.0,82.7,112.3,0.0
3792,90,100,199.6,84.8,114.9,0.0
3793,90,100,201.4,84.5,116.9,0.0
3794,90,100,198.1,82.5,115.6,0.0
3795,90,100,198.0,84.6,113.4,0.0
3796,90,100,202.6,89.5,113.1,0.0
3797,90,100,201.6,86.4,115.2,0.0
3798,90,100,200.4,84.6,115.9,0.0
3799,90,100,194.6,78.6,116.1,0.0
3800,95,5,175.1,107.2,67.9,0.0
3801,95,5,177.0,109.1,67.9,0.0
3802,95,5,177.1,109.2,67.9,0.0
3803,95,5,177.1,109.1,68.0,0.0
3804,95,5,175.6,107.3,68.3,0.0
3805,95,5,176.1,109.4,66.7,0.0
3806,95,5,173.0,103.6,69.4,0.0
3807,95,5,176.7,109.0,67.7,0.0
3808,95,5,175.1,106.8,68.3,0.0
3809,95,5,175.8,107.4,68.4,0.0
3810,95,10,179.1,104.8,74.2,0.0
3811,95,10,182.5,110.6,71.8,0.0
3812,95,10,182.3,109.0,73.3,0.0
3813,95,10,180.7,107.5,73.2,0.0
3814,95,10,177.5,105.5,72.0,0.0
3815,95,10,178.1,103.2,75.0,0.0
3816,95,10,180.0,105.8,74.3,0.0
3817,95,10,181.1,107.7,73.5,0.0
3818,95,10,177.3,103.8,73.4,0.0
3819,95,10,177.5,103.9,73.5,0.0
3820,95,15,181.9,104.9,77.0,0.0
3821,95,15,179.5,102.4,77.1,0.0
3822,95,15,181.0,102.9,78.1,0.0
3823,95,15,184.0,108.7,75.3,0.0
3824,95,15,180.6,103.6,77.0,0.0
3825,95,15,180.5,102.3,78.2,0.0
3826,95,15,181.4,105.3,76.1,0.0
3827,95,15,179.2,101.1,78.1,0.0
3828,95,15,179.7,102.2,77.5,0.0
3829,95,15,183.0,107.3,75.6,0.0
3830,95,20,182.2,102.7,79.5,0.0
3831,95,20,180.2,101.9,78.3,0.0
3832,95,20,183.0,102.7,80.3,0.0
3833,95,20,181.8,102.8,78.9,0.0
3834,95,20,177.0,96.7,80.3,0.0
3835,95,20,180.6,101.2,79.3,0.0
3836,95,20,182.4,103.5,78.9,0.0
3837,95,20,174.5,93.3,81.2,0.0
3838,95,20,174.4,94.7,79.7,0.0
3839,95,20,176.5,97.3,79.2,0.0
3840,95,25,176.1,95.6,80.4,0.0
3841,95,25,177.9,94.1,83.8,0.0
3842,95,25,177.3,94.8,82.5,0.0
3843,95,25,179.6,96.5,83.1,0.0
3844,95,25,173.4,91.3,82.1,0.0
3845,95,25,179.5,99.5,79.9,0.0
3846,95,25,178.6,96.0,82.6,0.0
3847,95,25,176.1,93.3,82.9,0.0
3848,95,25,178.1,96.0,82.1,0.0
3849,95,25,176.8,93.7,83.1,0.0
3850,95,30,174.6,91.2,83.4,0.0
3851,95,30,177.0,92.5,84.5,0.0
3852,95,30,182.5,99.1,83.4,0.0
3853,95,30,174.0,88.8,85.2,0.0
3854,95,30,175.5,91.0,84.5,0.0
3855,95,30,172.4,88.5,83.8,0.0
3856,95,30,180.3,96.1,84.1,0.0
3857,95,30,179.5,95.5,84.0,0.0
3858,95,30,178.4,94.7,83.7,0.0
3859,95,30,180.4,97.2,83.2,0.0
3860,95,35,176.9,89.0,87.8,0.0
3861,95,35,179.2,92.1,87.1,0.0
3862,95,35,180.6,93.0,87.6,0.0
3863,95,35,179.6,91.3,88.3,0.0
3864,95,35,180.4,93.4,86.9,0.0
3865,95,35,176.7,90.6,86.1,0.0
3866,95,35,174.9,87.5,87.4,0.0
3867,95,35,179.8,93.2,86.5,0.0
3868,95,35,179.2,93.1,86.1,0.0
3869,95,35,184.1,99.5,84.6,0.0
3870,95,40,181.7,92.3,89.4,0.0
3871,95,40,182.4,93.8,88.6,0.0
3872,95,40,180.0,90.2,89.8,0.0
3873,95,40,181.6,93.3,88.3,0.0
3874,95,40,179.1,88.1,91.0,0.0
3875,95,40,179.3,90.1,89.2,0.0
3876,95,40,178.7,85.5,93.2,0.0
3877,95,40,182.6,95.6,87.0,0.0
3878,95,40,179.3,89.8,89.5,0.0
3879,95,40,183.2,93.3,89.9,0.0
3880,95,45,184.2,93.2,91.0,0.0
3881,95,45,176.9,84.8,92.1,0.0
3882,95,45,181.0,89.6,91.4,0.0
3883,95,45,182.5,91.8,90.7,0.0
3884,95,45,180.1,88.9,91.2,0.0
3885,95,45,179.3,85.9,93.4,0.0
3886,95,45,183.2,92.4,90.7,0.0
3887,95,45,181.3,89.5,91.8,0.0
3888,95,45,178.9,86.2,92.7,0.0
3889,95,45,182.2,88.4,93.7,0.0
3890,95,50,183.6,87.1,96.5,0.0
3891,95,50,183.5,89.4,94.0,0.0
3892,95,50,185.2,92.1,93.1,0.0
3893,95,50,185.7,89.4,96.3,0.0
3894,95,50,182.7,89.1,93.6,0.0
3895,95,50,182.7,88.7,94.0,0.0
3896,95,50,184.7,88.1,96.6,0.0
3897,95,50,182.1,85.5,96.5,0.0
3898,95,50,183.8,87.5,96.3,0.0
3899,95,50,183.5,87.3,96.1,0.0
3900,95,55,184.8,87.5,97.3,0.0
3901,95,55,183.5,84.1,99.4,0.0
3902,95,55,186.4,89.8,96.6,0.0
3903,95,55,184.3,88.7,95.6,0.0
3904,95,55,185.1,88.0,97.1,0.0
3905,95,55,182.5,86.5,96.0,0.0
3906,95,55,186.0,90.0,96.1,0.0
3907,95,55,184.3,87.1,97.3,0.0
3908,95,55,185.7,89.7,96.0,0.0
3909,95,55,182.2,84.7,97.5,0.0
3910,95,60,186.6,86.3,100.3,0.0
3911,95,60,185.4,84.4,101.1,0.0
3912,95,60,185.7,85.9,99.9,0.0
3913,95,60,188.4,88.7,99.6,0.0
3914,95,60,185.2,87.5,97.7,0.0
3915,95,60,184.8,85.0,99.8,0.0
3916,95,60,184.9,84.6,100.3,0.0
3917,95,60,186.7,88.1,98.6,0.0
3918,95,60,183.6,83.3,100.3,0.0
3919,95,60,186.3,87.0,99.3,0.0
3920,95,65,189.1,87.8,101.3,0.0
3921,95,65,191.8,91.4,100.4,0.0
3922,95,65,189.2,87.6,101.6,0.0
3923,95,65,190.9,89.1,101.8,0.0
3924,95,65,188.3,85.1,103.2,0.0
3925,95,65,188.9,87.0,101.9,0.0
3926,95,65,188.5,84.9,103.6,0.0
3927,95,65,186.9,82.7,104.2,0.0
3928,95,65,188.4,85.3,103.1,0.0
3929,95,65,189.6,85.2,104.4,0.0
3930,95,70,193.9,92.4,101.5,0.0
3931,95,70,195.8,92.5,103.3,0.0
3932,95,70,191.8,88.2,103.6,0.0
3933,95,70,195.5,92.2,103.2,0.0
3934,95,70,191.4,89.3,102.1,0.0
3935,95,70,190.8,87.5,103.3,0.0
3936,95,70,192.8,89.9,102.9,0.0
3937,95,70,187.4,84.6,102.9,0.0
3938,95,70,190.6,87.3,103.3,0.0
3939,95,70,190.7,84.2,106.6,0.0
3940,95,75,193.5,88.0,105.5,0.0
3941,95,75,192.9,84.3,108.6,0.0
3942,95,75,191.7,84.3,107.4,0.0
3943,95,75,195.3,89.7,105.6,0.0
3944,95,75,189.6,81.2,108.4,0.0
3945,95,75,192.1,84.5,107.7,0.0
3946,95,75,195.7,85.6,110.1,0.0
3947,95,75,194.2,87.1,107.1,0.0
3948,95,75,192.4,85.5,107.0,0.0
3949,95,75,192.9,88.1,104.8,0.0
3950,95,80,196.1,88.8,107.3,0.0
3951,95,80,194.1,82.9,111.2,0.0
3952,95,80,194.6,85.3,109.3,0.0
3953,95,80,191.4,79.2,112.2,0.0
3954,95,80,190.2,79.3,110.9,0.0
3955,95,80,194.1,83.6,110.5,0.0
3956,95,80,195.4,84.1,111.4,0.0
3957,95,80,192.7,82.6,110.0,0.0
3958,95,80,192.0,81.2,110.8,0.0
3959,95,80,195.7,83.8,111.9,0.0
3960,95,85,194.6,81.0,113.6,0.0
3961,95,85,199.2,88.6,110.6,0.0
3962,95,85,194.5,80.8,113.7,0.0
3963,95,85,196.2,83.3,112.9,0.0
3964,95,85,194.7,81.4,113.3,0.0
3965,95,85,202.5,88.0,114.5,0.0
3966,95,85,194.5,83.2,111.3,0.0
3967,95,85,198.9,87.0,111.9,0.0
3968,95,85,195.2,84.0,111.2,0.0
3969,95,85,196.1,82.5,113.6,0.0
3970,95,90,199.4,84.9,114.5,0.0
3971,95,90,196.8,79.0,117.8,0.0
3972,95,90,198.9,83.3,115.6,0.0
3973,95,90,202.3,88.7,113.5,0.0
3974,95,90,202.2,85.1,117.1,0.0
3975,95,90,196.2,80.6,115.6,0.0
3976,95,90,196.7,78.7,118.0,0.0
3977,95,90,197.8,84.7,113.1,0.0
3978,95,90,200.0,87.0,113.1,0.0
3979,95,90,201.8,85.1,116.7,0.0
3980,95,95,200.5,80.2,120.2,0.0
3981,95,95,200.0,83.5,116.4,0.0
3982,95,95,198.4,79.6,118.9,0.0
3983,95,95,202.5,84.1,118.4,0.0
3984,95,95,202.5,85.1,117.4,0.0
3985,95,95,200.9,84.6,116.3,0.0
3986,95,95,203.8,84.5,119.3,0.0
3987,95,95,202.7,86.7,116.1,0.0
3988,95,95,201.3,83.1,118.1,0.0
3989,95,95,198.8,81.6,117.3,0.0
3990,95,100,199.4,83.8,115.6,0.0
3991,95,100,205.0,82.9,122.0,0.0
3992,95,100,205.1,84.8,120.3,0.0
3993,95,100,202.8,81.4,121.5,0.0
3994,95,100,208.1,86.0,122.1,0.0
3995,95,100,204.7,85.2,119.5,0.0
3996,95,100,204.3,84.6,119.6,0.0
3997,95,100,205.8,84.3,121.5,0.0
3998,95,100,202.7,80.2,122.5,0.0
3999,95,100,202.8,82.8,120.0,0.0
4000,100,5,183.2,110.2,73.0,0.0
4001,100,5,179.6,105.7,73.9,0.0
4002,100,5,181.9,109.9,72.0,0.0
4003,100,5,182.6,109.4,73.3,0.0
4004,100,5,179.8,104.2,75.5,0.0
4005,100,5,182.0,109.8,72.2,0.0
4006,100,5,181.8,108.6,73.3,0.0
4007,100,5,180.1,105.6,74.6,0.0
4008,100,5,180.9,106.5,74.4,0.0
4009,100,5,182.9,110.7,72.2,0.0
4010,100,10,186.2,107.2,79.0,0.0
4011,100,10,185.4,107.2,78.2,0.0
4012,100,10,188.3,110.3,77.9,0.0
4013,100,10,185.2,107.1,78.1,0.0
4014,100,10,182.9,104.2,78.8,0.0
4015,100,10,187.7,110.9,76.7,0.0
